id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
8652326,2010-10-18 06:35:00,89,5584,39.01,Swipe Transaction,71667,Sunland Park,NM,88063.0,7538,
8653937,2010-10-18 11:59:00,1756,4259,11.49,Swipe Transaction,16896,Durham,NC,27712.0,7542,
8655541,2010-10-18 18:11:00,1060,4291,98.00,Swipe Transaction,59935,Indianapolis,IN,46221.0,5499,
8657148,2010-10-19 08:32:00,261,30,4.54,Swipe Transaction,99078,Henderson,NV,89002.0,5812,
8658765,2010-10-19 13:43:00,1727,5982,38.71,Swipe Transaction,61195,Columbia,SC,29229.0,5541,
8660381,2010-10-19 22:21:00,1148,5804,47.63,Swipe Transaction,69972,Philadelphia,PA,19145.0,5814,
8661981,2010-10-20 10:25:00,511,1038,105.89,Swipe Transaction,83272,Tucson,AZ,85711.0,5300,
8663583,2010-10-20 15:55:00,1619,5111,54.36,Swipe Transaction,81833,Sherman,TX,75090.0,5912,
8665177,2010-10-21 06:50:00,395,5192,8.89,Swipe Transaction,89069,Arlington,TX,76002.0,5251,
8666796,2010-10-21 12:29:00,947,2552,-99.00,Swipe Transaction,43293,Brooklyn,NY,11232.0,5499,
8668418,2010-10-21 19:27:00,1966,4737,63.00,Swipe Transaction,59935,Paragould,AR,72450.0,5499,
8670027,2010-10-22 09:57:00,702,4096,37.17,Swipe Transaction,85051,Huntington Station,NY,11746.0,7349,
8671632,2010-10-22 16:07:00,1538,5833,16.50,Swipe Transaction,98123,New York,NY,10032.0,4121,
8673218,2010-10-23 07:03:00,157,969,3.31,Swipe Transaction,97871,Perris,CA,92571.0,5411,
8674851,2010-10-23 13:26:00,1696,2408,73.00,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,
8676476,2010-10-23 21:21:00,323,4790,-93.00,Swipe Transaction,59935,Fresno,CA,93726.0,5499,
8678083,2010-10-24 09:43:00,1651,3450,58.88,Online Transaction,39021,ONLINE,,,4784,
8679714,2010-10-24 15:28:00,456,2800,10.20,Swipe Transaction,22204,Cape Coral,FL,33909.0,5541,
8681289,2010-10-25 06:21:00,891,4321,46.45,Online Transaction,88459,ONLINE,,,5311,
8682943,2010-10-25 12:08:00,1115,4225,74.40,Swipe Transaction,81591,Tyler,TX,75706.0,5300,
8684555,2010-10-25 18:25:00,346,2440,95.49,Swipe Transaction,72351,Santa Barbara,CA,93103.0,5541,
8686159,2010-10-26 08:45:00,905,5053,77.44,Swipe Transaction,60569,Brentwood,CA,94513.0,5300,
8687788,2010-10-26 14:21:00,77,2438,80.00,Swipe Transaction,27092,Mechanicsburg,PA,17050.0,4829,
8689370,2010-10-27 00:17:00,430,2860,120.00,Swipe Transaction,27092,Crown Point,IN,46307.0,4829,
8690990,2010-10-27 10:51:00,890,5799,49.42,Swipe Transaction,89069,Fullerton,CA,92832.0,5251,
8692559,2010-10-27 16:15:00,1817,2530,28.48,Online Transaction,18563,ONLINE,,,4121,
8694153,2010-10-28 07:15:00,843,2246,49.87,Swipe Transaction,22289,Cicero,IL,60804.0,5912,
8695787,2010-10-28 12:30:00,1077,2539,44.25,Swipe Transaction,60569,Sacramento,CA,95812.0,5300,
8697406,2010-10-28 18:59:00,1411,3778,64.42,Swipe Transaction,10455,Saint Charles,IL,60174.0,5812,
8699007,2010-10-29 09:41:00,357,2085,10.31,Swipe Transaction,59397,Wallingford,CT,6492.0,5812,
8700632,2010-10-29 15:50:00,1788,2538,12.46,Swipe Transaction,20561,Raceland,LA,70394.0,5912,
8702233,2010-10-30 07:00:00,489,4233,54.87,Swipe Transaction,43293,York,NE,68467.0,5499,
8703849,2010-10-30 13:25:00,1863,2213,13.96,Swipe Transaction,13496,Battle Creek,MI,49015.0,5813,
8705497,2010-10-30 21:20:00,1915,5031,419.73,Swipe Transaction,49637,Rhinelander,WI,54501.0,3509,
8707062,2010-10-31 09:38:00,1957,5483,22.64,Swipe Transaction,83480,Woodland Hills,CA,91364.0,9402,
8708719,2010-10-31 15:17:00,1504,4963,35.45,Swipe Transaction,84789,Lubbock,TX,79403.0,5411,
8710258,2010-11-01 05:00:00,1155,2997,89.12,Online Transaction,73186,ONLINE,,,4814,
8711887,2010-11-01 11:31:00,437,3271,16.07,Swipe Transaction,26810,Waldorf,MD,20601.0,5541,
8713471,2010-11-01 16:54:00,1901,2158,92.00,Swipe Transaction,49789,Rosebush,MI,48878.0,5541,
8715064,2010-11-02 07:54:00,1137,3718,1.52,Swipe Transaction,22938,Cuyahoga Falls,OH,44223.0,5812,
8716689,2010-11-02 13:17:00,1696,2408,172.76,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,Insufficient Balance
8718309,2010-11-02 20:53:00,177,3715,28.27,Swipe Transaction,17493,Memphis,TN,38104.0,5812,
8719891,2010-11-03 09:48:00,634,3375,35.69,Swipe Transaction,60569,Cleveland,OH,44134.0,5300,
8721510,2010-11-03 15:20:00,112,3470,1.24,Swipe Transaction,86438,Carthage,NY,13619.0,5499,
8723104,2010-11-04 05:55:00,470,5097,6.99,Swipe Transaction,22938,Wister,OK,74966.0,5812,
8724721,2010-11-04 11:33:00,1958,3843,15.61,Swipe Transaction,25717,Fayetteville,NC,28314.0,5812,
8726318,2010-11-04 17:11:00,1774,5578,12.17,Swipe Transaction,53519,Minneapolis,MN,55421.0,7538,
8727886,2010-11-05 08:03:00,1041,2500,94.78,Online Transaction,70129,ONLINE,,,7801,
8729542,2010-11-05 14:27:00,356,5605,10.75,Swipe Transaction,61403,Stuart,FL,34997.0,5411,
8731133,2010-11-06 00:14:00,637,2115,7.86,Swipe Transaction,43293,Red Bank,NJ,7701.0,5499,
8732750,2010-11-06 11:58:00,973,3833,11.97,Swipe Transaction,79664,New Milford,NJ,7646.0,5814,
8734342,2010-11-06 18:17:00,47,5080,21.16,Swipe Transaction,77201,Bronx,NY,10456.0,5812,
8735930,2010-11-07 08:05:00,1755,4228,0.64,Swipe Transaction,96049,Culloden,GA,31016.0,5541,
8737551,2010-11-07 13:33:00,38,2526,1.80,Swipe Transaction,45488,Fort Myers,FL,33901.0,5912,
8739160,2010-11-07 21:16:00,1207,5805,31.67,Online Transaction,39021,ONLINE,,,4784,
8740752,2010-11-08 09:48:00,141,2952,10.46,Swipe Transaction,90592,Franklin,TX,77856.0,5411,
8742396,2010-11-08 15:11:00,211,4746,2.21,Swipe Transaction,14528,Lake Havasu City,AZ,86404.0,5499,
8743950,2010-11-09 05:38:00,660,5185,-69.00,Swipe Transaction,26810,Henrico,VA,23231.0,5541,
8745559,2010-11-09 11:39:00,147,2634,64.17,Swipe Transaction,61195,Montgomery,AL,36117.0,5541,
8747189,2010-11-09 17:28:00,2,3298,33.71,Swipe Transaction,61195,Bronx,NY,10460.0,5541,
8748783,2010-11-10 07:53:00,1046,3259,50.65,Swipe Transaction,59935,Philadelphia,PA,19146.0,5499,
8750431,2010-11-10 13:24:00,1340,2954,22.47,Swipe Transaction,98587,Canandaigua,NY,14424.0,5411,
8752052,2010-11-10 21:43:00,1654,4276,72.67,Swipe Transaction,20519,Providence,RI,2905.0,5942,
8753646,2010-11-11 09:58:00,1993,5152,17.18,Swipe Transaction,24504,San Francisco,CA,94102.0,4214,
8755285,2010-11-11 15:18:00,1398,5222,17.97,Swipe Transaction,99066,Huron,SD,57350.0,5411,
8756860,2010-11-12 06:24:00,825,3701,136.49,Swipe Transaction,72241,La Verne,CA,91750.0,5411,
8758469,2010-11-12 13:11:00,402,2536,49.34,Online Transaction,39021,ONLINE,,,4784,
8760062,2010-11-12 21:16:00,1234,22,25.68,Online Transaction,18563,ONLINE,,,4121,
8761653,2010-11-13 10:58:00,1718,4706,14.70,Swipe Transaction,75781,Alhambra,CA,91801.0,5411,
8763257,2010-11-13 16:42:00,402,2536,19.77,Swipe Transaction,30055,Loganville,GA,30052.0,7832,
8764810,2010-11-14 06:57:00,1861,2251,120.00,Swipe Transaction,27092,Carrollton,TX,75007.0,4829,
8766460,2010-11-14 12:37:00,509,4588,2.03,Swipe Transaction,98374,Huntington,WV,25711.0,5411,
8768072,2010-11-14 19:25:00,1198,2804,38.80,Online Transaction,41122,ONLINE,,,4784,
8769669,2010-11-15 08:42:00,1648,2166,64.04,Swipe Transaction,93554,Mendham,NJ,7945.0,7538,
8771306,2010-11-15 13:52:00,1039,5004,27.08,Swipe Transaction,80404,Los Angeles,CA,90033.0,5300,
8772929,2010-11-15 23:10:00,1398,5222,18.05,Online Transaction,39261,ONLINE,,,5815,
8774532,2010-11-16 10:34:00,231,2474,9.01,Swipe Transaction,44919,Fayetteville,NC,28314.0,5814,
8776134,2010-11-16 15:59:00,542,2572,8.61,Swipe Transaction,11477,Oklahoma City,OK,73114.0,5300,
8777734,2010-11-17 06:55:00,585,5881,12.61,Online Transaction,18563,ONLINE,,,4121,
8779354,2010-11-17 12:25:00,416,4724,10.00,Swipe Transaction,74922,Nashville,TN,37211.0,5411,
8780964,2010-11-17 19:15:00,1406,3883,33.91,Swipe Transaction,21057,Tulsa,OK,74110.0,5310,
8782578,2010-11-18 09:02:00,199,1031,0.17,Swipe Transaction,14528,Avon,CT,6001.0,5499,
8784205,2010-11-18 14:24:00,1561,1025,46.28,Swipe Transaction,2046,Fort Mill,SC,29715.0,5812,
8785808,2010-11-18 23:23:00,1225,5762,24.91,Online Transaction,16798,ONLINE,,,4121,
8787420,2010-11-19 11:49:00,1823,5177,79.46,Swipe Transaction,48618,Chandler,AZ,85226.0,5251,
8789040,2010-11-19 18:07:00,811,2079,28.16,Swipe Transaction,99416,Overland Park,KS,66221.0,7832,
8790628,2010-11-20 08:41:00,1259,5913,47.22,Swipe Transaction,40630,Wilton,CT,6897.0,5411,
8792245,2010-11-20 14:52:00,285,2927,23.89,Swipe Transaction,17707,Watsonville,CA,95076.0,7538,
8793830,2010-11-21 02:32:00,47,5381,2.74,Swipe Transaction,91128,Bronx,NY,10457.0,5411,
8795457,2010-11-21 11:16:00,1686,2617,14.43,Swipe Transaction,26810,Lafayette,CO,80026.0,5541,
8797077,2010-11-21 16:59:00,1896,4272,-78.00,Swipe Transaction,43293,Monroe,MI,48161.0,5499,
8798677,2010-11-22 07:41:00,1928,2434,66.85,Swipe Transaction,86410,Vancouver,WA,98660.0,5211,
8800310,2010-11-22 13:12:00,1452,3801,-89.00,Swipe Transaction,50867,Houston,TX,77056.0,5541,
8801950,2010-11-22 21:20:00,1009,4709,8.38,Swipe Transaction,75781,Candler,NC,28715.0,5411,
8803530,2010-11-23 10:04:00,832,2948,179.08,Swipe Transaction,54850,Mckinney,TX,75070.0,4814,
8805193,2010-11-23 15:41:00,496,3428,23.56,Swipe Transaction,45344,Mesquite,TX,75149.0,5813,
8806813,2010-11-24 06:30:00,1696,2408,3.16,Swipe Transaction,50783,New Rochelle,NY,10801.0,5411,
8808448,2010-11-24 12:02:00,1077,214,2.12,Online Transaction,18563,ONLINE,,,4121,
8810075,2010-11-24 18:39:00,1221,4693,36.18,Swipe Transaction,22938,Moreno Valley,CA,92553.0,5812,
8811652,2010-11-25 07:56:00,573,3268,4.15,Swipe Transaction,83229,Norwood,GA,30821.0,5411,
8813299,2010-11-25 13:26:00,837,160,9.39,Swipe Transaction,69685,Lost Creek,WV,26385.0,5812,
8814904,2010-11-25 20:57:00,1258,5951,67.85,Swipe Transaction,54850,Mira Loma,CA,91752.0,4814,
8816506,2010-11-26 10:59:00,538,2396,-60.00,Swipe Transaction,43293,Vanceboro,NC,28586.0,5499,
8818105,2010-11-26 16:59:00,1644,3867,21.39,Swipe Transaction,83480,Chester,SC,29706.0,9402,
8819696,2010-11-27 08:14:00,1103,2895,13.09,Swipe Transaction,41260,Fernwood,ID,83830.0,5541,
8821342,2010-11-27 14:58:00,1591,2043,15.73,Online Transaction,88998,ONLINE,,,4784,
8822918,2010-11-28 01:22:00,1520,108,4.90,Swipe Transaction,49789,San Francisco,CA,94112.0,5541,
8824525,2010-11-28 10:44:00,984,1208,160.00,Swipe Transaction,27092,Kissimmee,FL,34746.0,4829,
8826140,2010-11-28 16:18:00,538,5441,80.00,Swipe Transaction,27092,Winterville,NC,28590.0,4829,
8827755,2010-11-29 07:17:00,1424,4710,-58.00,Swipe Transaction,59935,Kingman,AZ,86401.0,5499,
8829426,2010-11-29 12:51:00,317,4578,47.42,Swipe Transaction,32858,Makawao,HI,96768.0,5311,
8831028,2010-11-29 20:40:00,1246,5023,16.51,Swipe Transaction,82981,Mobile,AL,36693.0,5912,
8832632,2010-11-30 09:34:00,1498,999,2.84,Swipe Transaction,79075,Williamstown,NJ,8094.0,5411,
8834260,2010-11-30 15:11:00,100,2571,65.00,Swipe Transaction,59935,High Point,NC,27265.0,5499,
8835865,2010-12-01 05:48:00,142,1046,209.41,Online Transaction,73186,ONLINE,,,4814,
8837482,2010-12-01 11:40:00,368,2226,51.70,Online Transaction,39021,ONLINE,,,4784,
8839118,2010-12-01 17:32:00,1697,4306,23.44,Swipe Transaction,47769,Clinton,MI,49236.0,4121,
8840686,2010-12-02 07:51:00,478,1099,-343.00,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,
8842283,2010-12-02 13:03:00,1788,2538,11.03,Swipe Transaction,44036,Raceland,LA,70394.0,5411,
8843908,2010-12-02 20:23:00,1177,3030,23.53,Online Transaction,18563,ONLINE,,,4121,
8845509,2010-12-03 10:28:00,973,3833,18.60,Swipe Transaction,26810,Crowder,MS,38622.0,5541,
8847127,2010-12-03 16:28:00,1285,3216,40.00,Swipe Transaction,27092,Stratford,CT,6614.0,4829,
8848700,2010-12-04 07:21:00,704,2945,-94.00,Swipe Transaction,59935,Mount Kisco,NY,10549.0,5499,
8850296,2010-12-04 13:48:00,1727,3766,34.13,Swipe Transaction,61195,Columbia,SC,29229.0,5541,
8851876,2010-12-04 21:38:00,1345,4208,64.54,Swipe Transaction,98648,North Las Vegas,NV,89084.0,5814,
8853439,2010-12-05 09:47:00,52,3951,50.38,Swipe Transaction,93035,Pawling,NY,12564.0,7538,
8855091,2010-12-05 15:09:00,619,4519,179.02,Swipe Transaction,34490,Stewartville,MN,55976.0,5719,
8856699,2010-12-06 05:49:00,190,3363,119.79,Swipe Transaction,3997,Spring Grove,IL,60081.0,4111,
8858298,2010-12-06 11:28:00,261,30,15.57,Swipe Transaction,22204,Henderson,NV,89002.0,5541,
8859911,2010-12-06 16:44:00,1543,4687,32.72,Online Transaction,15143,ONLINE,,,4784,
8861519,2010-12-07 07:44:00,940,5396,140.37,Swipe Transaction,79582,Miami,FL,33155.0,8049,
8863166,2010-12-07 13:06:00,1876,4933,46.37,Swipe Transaction,61608,Versailles,KY,40383.0,5655,
8864744,2010-12-07 20:12:00,1904,2575,40.97,Swipe Transaction,59935,Mcalester,OK,74501.0,5499,
8866340,2010-12-08 09:30:00,332,5816,20.00,Swipe Transaction,25875,Shelbyville,IN,46176.0,5912,
8868007,2010-12-08 15:07:00,275,63,106.22,Swipe Transaction,86959,Texas City,TX,77590.0,5311,
8869584,2010-12-09 05:24:00,1128,4765,103.20,Online Transaction,73186,ONLINE,,,4814,
8871250,2010-12-09 11:31:00,1686,2999,7.75,Swipe Transaction,20862,Lafayette,CO,80026.0,5812,
8872862,2010-12-09 17:06:00,1417,3397,27.98,Swipe Transaction,40230,Highland,MI,48357.0,5812,
8874462,2010-12-10 08:39:00,1284,172,59.76,Swipe Transaction,95855,Centerville,MA,2632.0,7538,
8876090,2010-12-10 15:00:00,476,1070,130.67,Swipe Transaction,5425,Zion Grove,PA,17985.0,8021,
8877702,2010-12-11 05:37:00,246,1158,21.88,Swipe Transaction,16002,Cumming,GA,30040.0,5813,
8879348,2010-12-11 12:47:00,1944,1059,18.02,Swipe Transaction,44919,Saint Albans,WV,25177.0,5814,
8880954,2010-12-11 19:42:00,349,2520,264.26,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,
8882556,2010-12-12 08:56:00,577,2627,9.80,Swipe Transaction,20519,Tucson,AZ,85757.0,5942,
8884176,2010-12-12 14:09:00,1066,1126,80.00,Swipe Transaction,27092,Newtown,PA,18940.0,4829,
8885776,2010-12-12 22:47:00,350,2865,33.33,Online Transaction,18563,ONLINE,,,4121,
8887399,2010-12-13 10:20:00,1459,177,40.32,Swipe Transaction,50867,Albuquerque,NM,87121.0,5541,
8889075,2010-12-13 15:47:00,1896,4529,18.68,Swipe Transaction,22204,Monroe,MI,48162.0,5541,
8890690,2010-12-14 06:39:00,1983,3399,34.03,Swipe Transaction,26810,Laguna Beach,CA,92651.0,5541,
8892350,2010-12-14 12:18:00,62,2425,7.86,Swipe Transaction,45926,Auburn,CA,95602.0,5814,
8893942,2010-12-14 18:24:00,1050,3472,43.36,Swipe Transaction,12727,Durham,NC,27705.0,5812,
8895523,2010-12-15 08:29:00,419,4111,2.56,Swipe Transaction,75781,Atwater,CA,95301.0,5411,
8897180,2010-12-15 13:54:00,1425,3835,25.09,Online Transaction,39021,ONLINE,,,4784,
8898808,2010-12-15 23:08:00,1662,4541,3.55,Swipe Transaction,75936,Belleville,IL,62221.0,5814,
8900435,2010-12-16 10:24:00,1516,3960,23.45,Swipe Transaction,11468,Milpitas,CA,95035.0,5970,
8902063,2010-12-16 16:06:00,1563,2054,0.30,Swipe Transaction,14528,Los Angeles,CA,90004.0,5499,
8903642,2010-12-17 07:02:00,639,129,-59.00,Swipe Transaction,43293,Republic,OH,44867.0,5499,
8905294,2010-12-17 13:39:00,1988,2161,39.59,Online Transaction,39021,ONLINE,,,4784,
8906894,2010-12-17 22:02:00,1137,3718,130.10,Online Transaction,73186,ONLINE,,,4814,
8908478,2010-12-18 11:18:00,1234,22,12.87,Swipe Transaction,75936,Houston,TX,77058.0,5814,
8910110,2010-12-18 17:04:00,901,4152,60.00,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,
8911683,2010-12-19 07:27:00,552,3275,-92.00,Swipe Transaction,43293,Gainesville,FL,32608.0,5499,
8913322,2010-12-19 12:48:00,261,30,60.00,Swipe Transaction,27092,North Las Vegas,NV,89032.0,4829,
8914901,2010-12-19 20:01:00,1237,3372,57.88,Online Transaction,96246,ONLINE,,,4784,
8916510,2010-12-20 09:17:00,322,5758,10.52,Swipe Transaction,82490,Camilla,GA,31730.0,5921,
8918182,2010-12-20 14:39:00,208,4980,-92.00,Swipe Transaction,22204,Federal Way,WA,98023.0,5541,
8919810,2010-12-21 02:04:00,212,4145,2.39,Swipe Transaction,61195,Dallas,TX,75227.0,5541,
8921414,2010-12-21 10:44:00,1227,122,7.97,Swipe Transaction,131,Farmersville,CA,93223.0,5812,
8923024,2010-12-21 15:54:00,1083,5173,19.63,Online Transaction,18563,ONLINE,,,4121,
8924616,2010-12-22 06:40:00,1811,2165,0.99,Swipe Transaction,43293,Los Altos,CA,94024.0,5499,
8926239,2010-12-22 12:01:00,1127,3869,12.57,Online Transaction,50404,ONLINE,,,4784,Bad Expiration
8927902,2010-12-22 18:55:00,909,4663,64.00,Swipe Transaction,56431,Olympia,WA,98516.0,5541,
8929480,2010-12-23 08:45:00,1096,5225,41.45,Swipe Transaction,68765,Syracuse,NY,13212.0,5411,
8931093,2010-12-23 13:57:00,1371,2070,15.15,Swipe Transaction,75781,Kaneohe,HI,96744.0,5411,
8932701,2010-12-23 22:13:00,932,2614,21.95,Swipe Transaction,72812,Blanchard,LA,71009.0,5813,
8934299,2010-12-24 11:30:00,1027,3671,18.05,Swipe Transaction,34300,Olathe,KS,66062.0,5192,
8935904,2010-12-24 17:56:00,1413,1104,11.00,Online Transaction,39261,ONLINE,,,5815,
8937469,2010-12-25 08:12:00,1434,5776,1.96,Swipe Transaction,41854,Delray Beach,FL,33445.0,5411,
8939098,2010-12-25 13:15:00,1002,1149,20.49,Swipe Transaction,4752,Bakersfield,CA,93306.0,5813,
8940704,2010-12-25 20:29:00,1904,2555,80.00,Swipe Transaction,59935,Mcalester,OK,74501.0,5499,Technical Glitch
8942297,2010-12-26 09:14:00,1659,5056,17.58,Online Transaction,18563,ONLINE,,,4121,
8943916,2010-12-26 14:43:00,450,5176,104.68,Swipe Transaction,48919,Poquoson,VA,23662.0,5311,
8945504,2010-12-27 01:37:00,1921,1181,51.38,Swipe Transaction,9855,Danielsville,GA,30633.0,5655,
8947130,2010-12-27 10:59:00,890,5799,10.45,Swipe Transaction,61195,Fullerton,CA,92831.0,5541,
8948793,2010-12-27 16:44:00,52,4976,127.20,Swipe Transaction,19964,Red Hook,NY,12571.0,5311,
8950388,2010-12-28 07:45:00,1063,2015,43.22,Swipe Transaction,64057,Apple River,IL,61001.0,4111,
8952034,2010-12-28 13:03:00,1897,4948,21.09,Swipe Transaction,60569,Huntington Station,NY,11746.0,5300,
8953652,2010-12-28 20:53:00,1140,2845,11.31,Swipe Transaction,55060,Lawrence,KS,66049.0,5812,
8955255,2010-12-29 09:57:00,1888,1169,102.01,Swipe Transaction,59935,Farmington,MN,55024.0,5499,
8956934,2010-12-29 15:39:00,1398,216,20.94,Swipe Transaction,30925,Parsippany,NJ,7054.0,5310,
8958535,2010-12-30 06:18:00,137,5442,30.27,Swipe Transaction,60569,Louisville,TN,37777.0,5300,
8960180,2010-12-30 11:48:00,62,3262,9.52,Swipe Transaction,45926,Auburn,CA,95602.0,5814,
8961766,2010-12-30 16:53:00,349,4314,4.72,Swipe Transaction,11468,New Washington,OH,44854.0,5970,
8963344,2010-12-31 08:11:00,884,2237,45.55,Swipe Transaction,78534,Grand Rapids,MI,49534.0,5411,
8964997,2010-12-31 14:31:00,511,974,47.72,Swipe Transaction,81833,Tucson,AZ,85711.0,5912,
8966563,2011-01-01 00:22:00,641,4718,85.18,Swipe Transaction,20561,Chicago,IL,60640.0,5912,Insufficient Balance
8968183,2011-01-01 11:00:00,1877,2107,100.18,Swipe Transaction,4753,Rockwall,TX,75032.0,5411,
8969818,2011-01-01 16:49:00,1461,2886,98.23,Swipe Transaction,10875,Brunswick,OH,44212.0,5912,
8971406,2011-01-02 07:15:00,366,2934,18.61,Swipe Transaction,99381,Oshkosh,WI,54901.0,4121,
8973073,2011-01-02 13:59:00,1425,2600,13.06,Online Transaction,39021,ONLINE,,,4784,
8974695,2011-01-02 22:38:00,491,2483,4.47,Swipe Transaction,69956,Anderson,SC,29621.0,5310,
8976296,2011-01-03 10:24:00,1519,4210,2.17,Swipe Transaction,23481,Laurel,MT,59044.0,5812,
8977914,2011-01-03 15:35:00,748,1067,15.88,Swipe Transaction,2013,Houston,TX,77031.0,5411,
8979496,2011-01-04 06:30:00,487,2024,48.77,Online Transaction,39021,ONLINE,,,4784,
8981113,2011-01-04 12:04:00,387,4601,0.84,Swipe Transaction,71629,Amherst,OH,44001.0,5912,
8982724,2011-01-04 17:57:00,147,2634,43.62,Swipe Transaction,5016,Montgomery,AL,36117.0,5812,
8984293,2011-01-05 08:06:00,442,1213,32.88,Online Transaction,9932,ONLINE,,,5311,
8985936,2011-01-05 13:38:00,989,4613,62.02,Swipe Transaction,57133,Waianae,HI,96792.0,3730,
8987540,2011-01-05 22:08:00,1384,2535,48.21,Swipe Transaction,25887,Brooklyn,NY,11203.0,5814,
8989151,2011-01-06 10:17:00,1455,5843,1.09,Swipe Transaction,20519,Coronado,CA,92118.0,5942,
8990743,2011-01-06 15:26:00,1028,2878,120.00,Swipe Transaction,27092,Chicago,IL,60624.0,4829,
8992329,2011-01-07 06:04:00,1703,2969,6.82,Swipe Transaction,55528,Grand Junction,CO,81506.0,5411,
8993958,2011-01-07 11:37:00,150,2852,65.85,Swipe Transaction,71667,Lorton,VA,22079.0,7538,
8995576,2011-01-07 16:55:00,641,14,47.61,Swipe Transaction,24852,Columbus,OH,43228.0,5193,
8997152,2011-01-08 07:52:00,1540,3763,32.39,Swipe Transaction,20519,Batavia,OH,45103.0,5942,
8998778,2011-01-08 14:22:00,373,2817,-56.00,Swipe Transaction,22204,Huntington,IN,46750.0,5541,
9000397,2011-01-09 00:54:00,1022,2504,107.73,Online Transaction,17976,ONLINE,,,4900,
9002016,2011-01-09 12:19:00,1543,3864,111.46,Swipe Transaction,53511,Sherman Oaks,CA,91403.0,7538,
9003643,2011-01-09 18:55:00,1407,5966,68.32,Swipe Transaction,60569,Morris,AL,35116.0,5300,
9005228,2011-01-10 08:25:00,37,1230,91.00,Swipe Transaction,26810,Hastings,NY,13076.0,5541,
9006858,2011-01-10 13:46:00,1619,3015,54.99,Swipe Transaction,54850,Plano,TX,75093.0,4814,
9008458,2011-01-10 21:51:00,275,63,5.81,Online Transaction,85247,ONLINE,,,5815,
9010070,2011-01-11 10:05:00,461,1209,120.00,Swipe Transaction,27092,Southgate,MI,48195.0,4829,
9011706,2011-01-11 15:29:00,614,2953,10.22,Swipe Transaction,59397,Concord,NC,28025.0,5812,
9013314,2011-01-12 06:26:00,847,4531,140.00,Swipe Transaction,27092,Billings,OK,74630.0,4829,
9014934,2011-01-12 11:55:00,1666,993,10.25,Swipe Transaction,22204,Rincon,GA,31326.0,5541,
9016548,2011-01-12 17:53:00,452,4249,34.65,Online Transaction,41122,ONLINE,,,4784,
9018133,2011-01-13 08:12:00,1344,1027,3.72,Swipe Transaction,27515,Sterling Heights,MI,48313.0,5411,
9019800,2011-01-13 13:39:00,285,2927,1.77,Swipe Transaction,14528,Watsonville,CA,95076.0,5499,
9021391,2011-01-13 21:32:00,1783,10,14.70,Swipe Transaction,93910,Oakland,CA,94606.0,7538,
9022970,2011-01-14 09:46:00,59,1145,39.73,Swipe Transaction,32514,Silver City,NM,88062.0,5300,
9024608,2011-01-14 15:07:00,1198,2804,29.25,Online Transaction,41122,ONLINE,,,4784,
9026240,2011-01-15 05:14:00,1602,282,18.80,Online Transaction,85247,ONLINE,,,5815,
9027834,2011-01-15 12:35:00,1411,1069,48.43,Swipe Transaction,1596,John Day,OR,97845.0,5813,
